Customer ID,Unnamed: 0,Total_Orders,Total_Profit,Sales,Avg_Discount,Segment,Region,Furniture_Profit,Technology_Profit,Office_Supplies_Profit,Multi_Category,has_furniture,has_technology,has_office,Customer_Group,First_Category,Acquisition_Date,Cohort_Year,Last_Order_Date,Months_Since_Acquisition
SV-20935,723,13,106.8912,1903.491,0.2307692307692307,Consumer,East,-90.8734,204.4281,-6.663499999999999,1,0,1,0,Other,Furniture,2016-03-19,2016,2017-12-28,21.633333333333333
SW-20245,724,10,-19.60620000000001,1085.078,0.2599999999999999,Consumer,West,-55.6746,0.5998,35.468599999999995,2,0,1,1,Other,Office Supplies,2014-07-20,2014,2017-10-10,39.266666666666666
SW-20275,725,7,332.8725,1966.65,0.0285714285714285,Consumer,South,11.2422,220.4825,101.1478,3,1,1,1,All Three,Office Supplies,2014-03-10,2014,2017-11-30,45.36666666666667
SW-20350,726,6,95.8383,1019.044,0.2166666666666666,Home Office,Central,0.0,82.013,13.825299999999995,2,0,1,1,Other,Office Supplies,2016-04-09,2016,2017-07-21,15.6
SW-20455,727,9,793.6548,2921.544,0.1111111111111111,Consumer,South,47.058,168.362,578.2348000000001,3,1,1,1,All Three,Office Supplies,2015-06-22,2015,2017-07-21,25.333333333333332
SW-20755,728,8,68.2416,758.6959999999999,0.1,Corporate,East,21.7176,19.7177,26.8063,3,1,1,1,All Three,Technology,2014-11-02,2014,2016-07-14,20.666666666666668
SZ-20035,729,20,366.4303000000001,3625.329,0.22,Home Office,West,-97.8406,345.03700000000003,119.2339,2,0,1,1,Other,Technology,2014-09-07,2014,2017-11-25,39.166666666666664
TA-21385,730,10,4703.7883,14595.62,0.0799999999999999,Home Office,East,-62.86560000000001,4579.3167,187.3372,2,0,1,1,Other,Office Supplies,2014-09-12,2014,2017-10-22,37.86666666666667
TB-21055,731,18,390.2113,1467.881,0.0555555555555555,Consumer,East,28.064999999999998,32.0856,330.0607,3,1,1,1,All Three,Office Supplies,2016-06-17,2016,2017-09-02,14.733333333333333
TB-21175,732,11,829.1635,3589.296,0.0909090909090909,Corporate,Central,292.776,517.4793,18.908199999999997,3,1,1,1,All Three,Office Supplies,2014-12-08,2014,2017-11-02,35.333333333333336
TB-21190,733,4,179.0038,816.1740000000001,0.025,Home Office,South,173.8402,0.0,5.1636,2,1,0,1,Furniture + Office Supplies,Furniture,2014-12-27,2014,2017-11-11,35.0
TB-21250,734,19,260.6155,1602.376,0.2473684210526316,Consumer,East,-52.062799999999996,332.6058,-19.9275,1,0,1,0,Other,Office Supplies,2014-12-08,2014,2017-01-15,25.633333333333333
TB-21280,735,11,490.9567,2198.45,0.1,Consumer,East,17.3754,414.8845,58.696799999999996,3,1,1,1,All Three,Office Supplies,2014-06-21,2014,2016-05-26,23.5
TB-21355,736,13,268.967,834.328,0.0615384615384615,Corporate,East,86.9014,31.3119,150.7537,3,1,1,1,All Three,Office Supplies,2016-01-25,2016,2017-08-06,18.633333333333333
TB-21400,737,17,2798.3689,9133.99,0.0705882352941176,Consumer,West,283.3053,2417.0433,98.0203,3,1,1,1,All Three,Furniture,2014-01-21,2014,2017-06-11,41.233333333333334
TB-21520,738,20,-1603.0451,4737.486,0.265,Consumer,East,-1768.453,29.9636,135.4443,2,0,1,1,Other,Technology,2014-10-17,2014,2017-09-14,35.43333333333333
TB-21595,739,7,-136.4091,1387.559,0.2714285714285714,Consumer,Central,-117.58429999999998,-36.9544,18.1296,1,0,0,1,Other,Furniture,2014-02-18,2014,2017-03-20,37.53333333333333
TB-21625,740,15,379.882,2797.668,0.14,Consumer,Central,-52.476,160.1216,272.2364,2,0,1,1,Other,Technology,2014-08-06,2014,2017-11-30,40.4
TC-20980,741,12,8981.323900000001,19052.218,0.1166666666666666,Corporate,West,0.0,8584.236,397.08789999999993,2,0,1,1,Other,Office Supplies,2014-11-07,2014,2016-11-26,25.0
TC-21145,742,4,265.5332,1038.26,0.0,Corporate,East,162.58880000000002,102.9444,0.0,2,1,1,0,Furniture + Technology,Furniture,2017-09-15,2017,2017-09-15,0.0
TC-21295,743,16,606.3727,4266.812,0.13125,Consumer,West,318.3282,164.5039,123.5406,3,1,1,1,All Three,Office Supplies,2014-10-14,2014,2017-12-03,38.2
TC-21475,744,11,119.104,1244.976,0.2636363636363636,Home Office,South,102.5524,129.6,-113.0484,2,1,1,0,Furniture + Technology,Office Supplies,2014-11-22,2014,2017-07-30,32.7
TC-21535,745,10,217.933,742.5580000000001,0.11,Home Office,South,16.3324,143.207,58.393600000000006,3,1,1,1,All Three,Office Supplies,2014-11-03,2014,2017-12-26,38.3
TD-20995,746,16,88.1897,1434.5480000000002,0.24375,Consumer,East,77.4672,0.0,10.722499999999998,2,1,0,1,Furniture + Office Supplies,Office Supplies,2014-05-19,2014,2017-11-23,42.8
TG-21310,747,9,682.1704,3058.372,0.2111111111111111,Consumer,West,-141.92999999999998,485.8554,338.245,2,0,1,1,Other,Office Supplies,2015-03-09,2015,2017-01-27,23.0
TG-21640,748,10,365.7205,2074.661,0.13,Consumer,West,228.7578,55.3167,81.64599999999999,3,1,1,1,All Three,Office Supplies,2014-03-31,2014,2017-09-07,41.86666666666667
TH-21100,749,7,-135.2125,2422.824,0.1714285714285714,Consumer,West,54.965199999999996,-240.3475,50.1698,2,1,0,1,Furniture + Office Supplies,Furniture,2014-09-27,2014,2017-01-20,28.2
TH-21115,750,9,-252.5539,2942.772,0.2333333333333333,Corporate,East,-159.947,-186.16,93.5531,1,0,0,1,Other,Office Supplies,2014-09-23,2014,2017-11-02,37.86666666666667
TH-21235,751,13,92.729,1022.201,0.2076923076923077,Corporate,Central,-48.5565,77.3193,63.9662,2,0,1,1,Other,Office Supplies,2014-11-04,2014,2017-09-04,34.5
TH-21550,752,13,-571.9678,4234.0960000000005,0.0692307692307692,Home Office,East,231.2114,315.451,-1118.6302,2,1,1,0,Furniture + Technology,Office Supplies,2014-04-05,2014,2017-10-19,43.1
TM-21010,753,19,573.3013,2955.2259999999997,0.0526315789473684,Consumer,West,145.3081,146.7399,281.2533,3,1,1,1,All Three,Office Supplies,2014-02-21,2014,2017-09-18,43.5
TM-21490,754,4,292.52099999999996,1094.678,0.05,Consumer,Central,6.6454,135.98,149.8956,3,1,1,1,All Three,Office Supplies,2017-03-30,2017,2017-08-22,4.833333333333333
TN-21040,755,12,-692.0452,3130.221,0.1999999999999999,Home Office,West,-793.6506,143.89480000000003,-42.2894,1,0,1,0,Other,Furniture,2014-10-10,2014,2017-10-01,36.233333333333334
TP-21130,756,16,1129.1261,4454.0560000000005,0.0875,Consumer,East,482.5454,572.0233000000001,74.55739999999999,3,1,1,1,All Three,Office Supplies,2015-04-14,2015,2017-12-22,32.766666666666666
TP-21415,757,10,-1087.3898,5329.0048,0.462,Consumer,West,-621.944,15.998,-481.4438,1,0,1,0,Other,Furniture,2015-11-28,2015,2017-09-17,21.966666666666665
TP-21565,758,10,139.22869999999995,1936.64,0.24,Corporate,West,-141.4726,19.948899999999995,260.7524,2,0,1,1,Other,Technology,2015-03-01,2015,2017-01-14,22.833333333333332
TR-21325,759,7,220.3644,675.9419999999999,0.0285714285714285,Consumer,East,43.1822,152.727,24.4552,3,1,1,1,All Three,Furniture,2014-12-01,2014,2017-06-20,31.066666666666666
TS-21085,760,2,-3.3156,4.833,0.7,Consumer,West,0.0,0.0,-3.3156,0,0,0,0,Other,Office Supplies,2015-07-19,2015,2017-01-07,17.933333333333334
TS-21160,761,17,260.87440000000004,2163.6240000000003,0.2235294117647058,Corporate,East,315.79299999999995,50.036100000000005,-104.9547,2,1,1,0,Furniture + Technology,Office Supplies,2014-04-23,2014,2016-08-13,28.1
TS-21205,762,19,862.8877,5371.09,0.1578947368421052,Corporate,East,32.9806,349.9655,479.9416,3,1,1,1,All Three,Office Supplies,2014-03-21,2014,2017-06-15,39.4
TS-21340,763,12,-184.9789,974.782,0.2833333333333333,Consumer,Central,-314.33619999999996,0.0,129.3573,1,0,0,1,Other,Office Supplies,2014-01-19,2014,2017-05-18,40.5
TS-21370,764,15,2371.7144000000003,11891.751,0.1166666666666666,Corporate,East,-254.1701,2464.1971000000003,161.6874,2,0,1,1,Other,Furniture,2014-10-28,2014,2017-11-24,37.43333333333333
TS-21430,765,7,48.70169999999999,2054.14,0.1571428571428571,Corporate,West,30.19319999999999,5.3964,13.1121,3,1,1,1,All Three,Furniture,2014-07-30,2014,2017-07-11,35.9
TS-21505,766,14,11.377899999999984,2243.274,0.1928571428571428,Consumer,South,-78.4524,153.2412,-63.410900000000005,1,0,1,0,Other,Office Supplies,2014-12-20,2014,2017-12-19,36.5
TS-21610,767,11,-294.6981,2820.424,0.3727272727272727,Consumer,West,-150.192,0.0,-144.5061,0,0,0,0,Other,Furniture,2014-08-16,2014,2017-11-05,39.233333333333334
TS-21655,768,14,220.9163,3368.094,0.1928571428571428,Consumer,Central,-32.09700000000001,176.3918,76.6215,2,0,1,1,Other,Technology,2015-02-06,2015,2017-05-06,27.333333333333332
TT-21070,769,14,751.9567,4915.602,0.1142857142857143,Consumer,West,221.8558,278.0841,252.01680000000002,3,1,1,1,All Three,Office Supplies,2014-05-18,2014,2017-11-29,43.03333333333333
TT-21220,770,15,278.7371,1427.044,0.2133333333333333,Consumer,Central,10.8588,51.4955,216.3828,3,1,1,1,All Three,Office Supplies,2014-09-23,2014,2017-06-30,33.7
TT-21265,771,3,93.9162,439.5,0.0,Corporate,West,0.0,0.0,93.9162,1,0,0,1,Other,Office Supplies,2015-08-15,2015,2016-11-19,15.4
TT-21460,772,14,1124.4999,5364.808,0.1285714285714286,Home Office,Central,239.61900000000003,742.3348,142.5461,3,1,1,1,All Three,Technology,2015-12-08,2015,2017-12-18,24.7
TW-21025,773,12,737.3905,5278.826,0.1,Home Office,West,513.8174,15.2388,208.33429999999998,3,1,1,1,All Three,Office Supplies,2014-12-22,2014,2017-10-27,34.666666666666664
TZ-21580,774,9,224.8887,1707.286,0.0888888888888888,Consumer,West,84.5188,126.96419999999999,13.4057,3,1,1,1,All Three,Technology,2014-11-11,2014,2017-11-25,37.0
VB-21745,775,10,371.2398,2005.596,0.1699999999999999,Corporate,South,75.68,0.0,295.5598,2,1,0,1,Furniture + Office Supplies,Office Supplies,2015-07-17,2015,2017-11-06,28.1
VD-21670,776,16,1617.7874000000002,6442.254,0.075,Consumer,South,122.0434,873.5814,622.1626,3,1,1,1,All Three,Office Supplies,2014-08-04,2014,2016-05-28,22.1
VF-21715,777,11,-96.278,847.944,0.0636363636363636,Home Office,Central,-167.2068,0.0,70.9288,1,0,0,1,Other,Furniture,2014-03-01,2014,2017-12-17,46.233333333333334
VG-21790,778,8,143.6268,846.01,0.075,Consumer,West,45.048,18.4772,80.10159999999999,3,1,1,1,All Three,Furniture,2014-08-08,2014,2017-07-29,36.2
VG-21805,779,6,-52.333,427.372,0.1,Corporate,South,0.0,13.1956,-65.52860000000001,1,0,1,0,Other,Office Supplies,2014-09-22,2014,2017-03-19,30.3
VM-21685,780,12,513.5269,2454.866,0.1,Home Office,East,0.0,433.2817,80.2452,2,0,1,1,Other,Technology,2014-04-07,2014,2017-11-06,43.63333333333333
VM-21835,781,8,116.6373,380.69,0.1124999999999999,Consumer,East,0.0,111.4984,5.138900000000001,2,0,1,1,Other,Office Supplies,2014-03-22,2014,2017-09-04,42.06666666666667
VP-21730,782,5,205.3888,993.902,0.04,Home Office,West,0.0,163.818,41.5708,2,0,1,1,Other,Office Supplies,2015-07-05,2015,2017-11-30,29.3
VP-21760,783,14,-1018.7768,3360.526,0.1714285714285714,Corporate,West,-1034.1218999999999,23.2147,-7.869599999999995,1,0,1,0,Other,Office Supplies,2014-09-06,2014,2017-10-16,37.86666666666667
VS-21820,784,8,-262.8093,1055.981,0.475,Consumer,West,-223.7096,10.8784,-49.978100000000005,1,0,1,0,Other,Furniture,2014-01-07,2014,2017-05-23,41.06666666666667
VT-21700,785,9,-224.08889999999997,1736.596,0.3333333333333333,Home Office,East,-277.49199999999996,-13.0147,66.4178,1,0,0,1,Other,Office Supplies,2014-06-06,2014,2015-04-05,10.1
VW-21775,786,18,-874.6645,6134.0380000000005,0.1611111111111111,Corporate,East,-536.9298,-916.7109999999999,578.9763,1,0,0,1,Other,Furniture,2014-05-11,2014,2017-12-02,43.36666666666667
WB-21850,787,37,714.3311,6160.102,0.2054054054054054,Consumer,East,28.546599999999998,268.7574,417.0271,3,1,1,1,All Three,Technology,2014-11-04,2014,2017-12-10,37.733333333333334
XP-21865,788,28,621.23,2374.658,0.0464285714285714,Consumer,West,92.7775,-7.503900000000002,535.9564,2,1,0,1,Furniture + Office Supplies,Furniture,2014-01-20,2014,2017-11-17,46.56666666666667
YC-21895,789,8,1305.629,5454.35,0.075,Corporate,West,14.9292,412.0707,878.6291,3,1,1,1,All Three,Furniture,2014-11-17,2014,2017-12-26,37.833333333333336
YS-21880,790,12,1778.2923,6720.4439999999995,0.05,Corporate,South,23.65180000000001,40.12,1714.5205,3,1,1,1,All Three,Office Supplies,2015-01-12,2015,2017-12-21,35.8
ZC-21910,791,31,-1032.149,8025.707,0.2548387096774193,Consumer,West,528.6897,218.4613,-1779.3,2,1,1,0,Furniture + Technology,Office Supplies,2014-10-13,2014,2017-11-06,37.333333333333336
ZD-21925,792,9,249.1307,1493.944,0.1111111111111111,Consumer,West,25.3912,192.2893,31.4502,3,1,1,1,All Three,Office Supplies,2014-08-27,2014,2017-06-11,33.96666666666667
